id,symbol,timestamp,unixtime,field,price,size,canautoexecute
151992106,HUYA,2018-08-15 14:32:48-04,1534357968,8,,73506,
151992121,HUYA,2018-08-15 14:32:49-04,1534357969,5,,3,
151992122,HUYA,2018-08-15 14:32:49-04,1534357969,8,,73509,
151992161,HUYA,2018-08-15 14:32:51-04,1534357971,8,,73536,
151992268,HUYA,2018-08-15 14:32:56-04,1534357976,5,,10,
151992269,HUYA,2018-08-15 14:32:56-04,1534357976,8,,73546,
151992275,HUYA,2018-08-15 14:32:57-04,1534357977,1,25.91,,t
151992276,HUYA,2018-08-15 14:32:57-04,1534357977,0,,7,
151992277,HUYA,2018-08-15 14:32:57-04,1534357977,2,26,,t
151992278,HUYA,2018-08-15 14:32:57-04,1534357977,3,,8,
151992279,HUYA,2018-08-15 14:32:57-04,1534357977,0,,7,
151992280,HUYA,2018-08-15 14:32:57-04,1534357977,3,,8,
151992281,HUYA,2018-08-15 14:32:57-04,1534357977,5,,1,
151992282,HUYA,2018-08-15 14:32:57-04,1534357977,8,,73547,
151992286,HUYA,2018-08-15 14:32:57-04,1534357977,1,25.89,,t
151992287,HUYA,2018-08-15 14:32:57-04,1534357977,0,,2,
151992288,HUYA,2018-08-15 14:32:57-04,1534357977,0,,2,
151992289,HUYA,2018-08-15 14:32:57-04,1534357977,3,,9,
151992294,HUYA,2018-08-15 14:32:57-04,1534357977,2,25.99,,t
151992295,HUYA,2018-08-15 14:32:57-04,1534357977,3,,7,
151992296,HUYA,2018-08-15 14:32:57-04,1534357977,0,,3,
151992297,HUYA,2018-08-15 14:32:57-04,1534357977,3,,7,
151992303,HUYA,2018-08-15 14:32:58-04,1534357978,8,,73548,
151992313,HUYA,2018-08-15 14:32:58-04,1534357978,2,25.98,,t
151992314,HUYA,2018-08-15 14:32:58-04,1534357978,3,,6,
151992315,HUYA,2018-08-15 14:32:58-04,1534357978,0,,5,
151992316,HUYA,2018-08-15 14:32:58-04,1534357978,3,,6,
151992324,HUYA,2018-08-15 14:32:58-04,1534357978,3,,7,
151992332,HUYA,2018-08-15 14:32:59-04,1534357979,8,,73549,
151992333,HUYA,2018-08-15 14:32:59-04,1534357979,2,25.99,,t
151992334,HUYA,2018-08-15 14:32:59-04,1534357979,3,,12,
151992335,HUYA,2018-08-15 14:32:59-04,1534357979,3,,12,
151992345,HUYA,2018-08-15 14:32:59-04,1534357979,4,25.89,,f
151992346,HUYA,2018-08-15 14:32:59-04,1534357979,5,,1,
151992347,HUYA,2018-08-15 14:32:59-04,1534357979,8,,73550,
151992354,HUYA,2018-08-15 14:32:59-04,1534357979,3,,11,
151992374,HUYA,2018-08-15 14:33:00-04,1534357980,1,25.91,,t
151992375,HUYA,2018-08-15 14:33:00-04,1534357980,0,,2,
151992376,HUYA,2018-08-15 14:33:00-04,1534357980,0,,2,
151992391,HUYA,2018-08-15 14:33:01-04,1534357981,0,,3,
151992431,HUYA,2018-08-15 14:33:02-04,1534357982,4,25.92,,f
151992432,HUYA,2018-08-15 14:33:02-04,1534357982,5,,2,
151992433,HUYA,2018-08-15 14:33:02-04,1534357982,5,,2,
151992434,HUYA,2018-08-15 14:33:02-04,1534357982,8,,73552,
151992480,HUYA,2018-08-15 14:33:06-04,1534357986,3,,4,
151992489,HUYA,2018-08-15 14:33:07-04,1534357987,3,,3,
151992570,HUYA,2018-08-15 14:33:11-04,1534357991,3,,5,
151992610,HUYA,2018-08-15 14:33:13-04,1534357993,1,25.92,,t
151992611,HUYA,2018-08-15 14:33:13-04,1534357993,0,,1,
151992612,HUYA,2018-08-15 14:33:13-04,1534357993,0,,1,
151992631,HUYA,2018-08-15 14:33:14-04,1534357994,0,,2,
151992640,HUYA,2018-08-15 14:33:15-04,1534357995,0,,8,
151992720,HUYA,2018-08-15 14:33:18-04,1534357998,4,25.95,,f
151992721,HUYA,2018-08-15 14:33:18-04,1534357998,5,,1,
151992722,HUYA,2018-08-15 14:33:18-04,1534357998,5,,1,
151992723,HUYA,2018-08-15 14:33:18-04,1534357998,8,,73553,
151992724,HUYA,2018-08-15 14:33:18-04,1534357998,2,26,,t
151992725,HUYA,2018-08-15 14:33:18-04,1534357998,3,,5,
151992726,HUYA,2018-08-15 14:33:18-04,1534357998,0,,2,
151992744,HUYA,2018-08-15 14:33:19-04,1534357999,4,26,,f
151992745,HUYA,2018-08-15 14:33:19-04,1534357999,5,,4,
151992746,HUYA,2018-08-15 14:33:19-04,1534357999,5,,4,
151992747,HUYA,2018-08-15 14:33:19-04,1534357999,8,,73557,
151992748,HUYA,2018-08-15 14:33:19-04,1534357999,0,,4,
151992808,HUYA,2018-08-15 14:33:21-04,1534358001,8,,73620,
151992840,HUYA,2018-08-15 14:33:24-04,1534358004,4,25.93,,f
151992841,HUYA,2018-08-15 14:33:24-04,1534358004,5,,1,
151992842,HUYA,2018-08-15 14:33:24-04,1534358004,5,,1,
151992843,HUYA,2018-08-15 14:33:24-04,1534358004,8,,73621,
151992846,HUYA,2018-08-15 14:33:24-04,1534358004,0,,3,
151992860,HUYA,2018-08-15 14:33:24-04,1534358004,0,,1,
151992996,HUYA,2018-08-15 14:33:31-04,1534358011,0,,2,
151992999,HUYA,2018-08-15 14:33:32-04,1534358012,0,,3,
151993095,HUYA,2018-08-15 14:33:36-04,1534358016,3,,6,
151993123,HUYA,2018-08-15 14:33:39-04,1534358019,3,,9,
151993140,HUYA,2018-08-15 14:33:39-04,1534358019,0,,8,
151993170,HUYA,2018-08-15 14:33:41-04,1534358021,0,,9,
151993203,HUYA,2018-08-15 14:33:43-04,1534358023,2,25.99,,t
151993204,HUYA,2018-08-15 14:33:43-04,1534358023,3,,5,
151993205,HUYA,2018-08-15 14:33:43-04,1534358023,3,,5,
151993239,HUYA,2018-08-15 14:33:46-04,1534358026,1,25.93,,t
151993240,HUYA,2018-08-15 14:33:46-04,1534358026,0,,1,
151993241,HUYA,2018-08-15 14:33:46-04,1534358026,0,,1,
151993256,HUYA,2018-08-15 14:33:47-04,1534358027,0,,2,
151993257,HUYA,2018-08-15 14:33:47-04,1534358027,3,,3,
151993276,HUYA,2018-08-15 14:33:47-04,1534358027,2,26,,t
151993277,HUYA,2018-08-15 14:33:47-04,1534358027,3,,11,
151993278,HUYA,2018-08-15 14:33:47-04,1534358027,0,,3,
151993279,HUYA,2018-08-15 14:33:47-04,1534358027,3,,11,
151993314,HUYA,2018-08-15 14:33:49-04,1534358029,4,26,,f
151993315,HUYA,2018-08-15 14:33:49-04,1534358029,5,,10,
151993316,HUYA,2018-08-15 14:33:49-04,1534358029,5,,10,
151993317,HUYA,2018-08-15 14:33:49-04,1534358029,8,,73631,
151993318,HUYA,2018-08-15 14:33:49-04,1534358029,2,25.94,,t
151993319,HUYA,2018-08-15 14:33:49-04,1534358029,3,,1,
151993320,HUYA,2018-08-15 14:33:49-04,1534358029,3,,1,
151993330,HUYA,2018-08-15 14:33:51-04,1534358031,4,25.94,,f
151993331,HUYA,2018-08-15 14:33:51-04,1534358031,5,,3,
151993332,HUYA,2018-08-15 14:33:51-04,1534358031,5,,3,
151993333,HUYA,2018-08-15 14:33:51-04,1534358031,8,,73634,
151993334,HUYA,2018-08-15 14:33:51-04,1534358031,3,,6,
151993339,HUYA,2018-08-15 14:33:51-04,1534358031,8,,73635,
151993444,HUYA,2018-08-15 14:34:00-04,1534358040,0,,2,
151993478,HUYA,2018-08-15 14:34:01-04,1534358041,4,25.93,,f
151993479,HUYA,2018-08-15 14:34:01-04,1534358041,5,,1,
151993480,HUYA,2018-08-15 14:34:01-04,1534358041,5,,1,
151993481,HUYA,2018-08-15 14:34:01-04,1534358041,8,,73636,
151993482,HUYA,2018-08-15 14:34:01-04,1534358041,3,,5,
151993498,HUYA,2018-08-15 14:34:02-04,1534358042,0,,3,
151993510,HUYA,2018-08-15 14:34:03-04,1534358043,3,,6,
151993514,HUYA,2018-08-15 14:34:03-04,1534358043,8,,73637,
151993538,HUYA,2018-08-15 14:34:04-04,1534358044,3,,7,
151993540,HUYA,2018-08-15 14:34:04-04,1534358044,8,,73638,
151993671,HUYA,2018-08-15 14:34:10-04,1534358050,4,25.94,,f
151993672,HUYA,2018-08-15 14:34:10-04,1534358050,5,,5,
151993673,HUYA,2018-08-15 14:34:10-04,1534358050,5,,5,
151993674,HUYA,2018-08-15 14:34:10-04,1534358050,8,,73643,
151993707,HUYA,2018-08-15 14:34:12-04,1534358052,5,,1,
151993708,HUYA,2018-08-15 14:34:12-04,1534358052,8,,73644,
151993709,HUYA,2018-08-15 14:34:12-04,1534358052,3,,6,
151993719,HUYA,2018-08-15 14:34:13-04,1534358053,4,25.93,,f
151993720,HUYA,2018-08-15 14:34:13-04,1534358053,5,,1,
151993721,HUYA,2018-08-15 14:34:13-04,1534358053,8,,73645,
151993815,HUYA,2018-08-15 14:34:18-04,1534358058,0,,4,
151993864,HUYA,2018-08-15 14:34:21-04,1534358061,8,,73646,
151994014,HUYA,2018-08-15 14:34:28-04,1534358068,3,,7,
151994040,HUYA,2018-08-15 14:34:29-04,1534358069,0,,5,
151994049,HUYA,2018-08-15 14:34:30-04,1534358070,0,,6,
151994140,HUYA,2018-08-15 14:34:35-04,1534358075,0,,7,
151994157,HUYA,2018-08-15 14:34:36-04,1534358076,0,,6,
151994209,HUYA,2018-08-15 14:34:38-04,1534358078,0,,7,
151994496,HUYA,2018-08-15 14:34:47-04,1534358087,8,,73647,
151994498,HUYA,2018-08-15 14:34:47-04,1534358087,1,25.94,,t
151994499,HUYA,2018-08-15 14:34:47-04,1534358087,0,,9,
151994500,HUYA,2018-08-15 14:34:47-04,1534358087,2,25.99,,t
151994501,HUYA,2018-08-15 14:34:47-04,1534358087,3,,1,
151994502,HUYA,2018-08-15 14:34:47-04,1534358087,0,,9,
151994503,HUYA,2018-08-15 14:34:47-04,1534358087,3,,1,
151994526,HUYA,2018-08-15 14:34:48-04,1534358088,8,,73648,
151994535,HUYA,2018-08-15 14:34:48-04,1534358088,0,,10,
151994536,HUYA,2018-08-15 14:34:48-04,1534358088,3,,2,
151994548,HUYA,2018-08-15 14:34:48-04,1534358088,4,25.94,,f
151994549,HUYA,2018-08-15 14:34:48-04,1534358088,5,,4,
151994550,HUYA,2018-08-15 14:34:48-04,1534358088,5,,4,
151994551,HUYA,2018-08-15 14:34:48-04,1534358088,8,,73652,
151994554,HUYA,2018-08-15 14:34:48-04,1534358088,0,,4,
151994597,HUYA,2018-08-15 14:34:50-04,1534358090,2,25.95,,t
151994598,HUYA,2018-08-15 14:34:50-04,1534358090,3,,1,
151994599,HUYA,2018-08-15 14:34:50-04,1534358090,3,,1,
151994614,HUYA,2018-08-15 14:34:51-04,1534358091,0,,6,
151994621,HUYA,2018-08-15 14:34:51-04,1534358091,8,,73673,
151994628,HUYA,2018-08-15 14:34:52-04,1534358092,0,,5,
151994639,HUYA,2018-08-15 14:34:52-04,1534358092,0,,4,
151994705,HUYA,2018-08-15 14:34:54-04,1534358094,5,,1,
151994706,HUYA,2018-08-15 14:34:54-04,1534358094,8,,73674,
151994725,HUYA,2018-08-15 14:34:55-04,1534358095,8,,73675,
151994747,HUYA,2018-08-15 14:34:56-04,1534358096,8,,73676,
151994754,HUYA,2018-08-15 14:34:56-04,1534358096,0,,5,
151994801,HUYA,2018-08-15 14:34:57-04,1534358097,3,,2,
151994810,HUYA,2018-08-15 14:34:58-04,1534358098,4,25.95,,f
151994811,HUYA,2018-08-15 14:34:58-04,1534358098,5,,1,
151994812,HUYA,2018-08-15 14:34:58-04,1534358098,8,,73677,
151994826,HUYA,2018-08-15 14:34:58-04,1534358098,3,,1,
151994832,HUYA,2018-08-15 14:34:59-04,1534358099,8,,73678,
151994847,HUYA,2018-08-15 14:34:59-04,1534358099,3,,2,
151994856,HUYA,2018-08-15 14:35:00-04,1534358100,3,,1,
151994865,HUYA,2018-08-15 14:35:01-04,1534358101,4,25.94,,f
151994866,HUYA,2018-08-15 14:35:01-04,1534358101,5,,1,
151994867,HUYA,2018-08-15 14:35:01-04,1534358101,8,,73679,
151994889,HUYA,2018-08-15 14:35:02-04,1534358102,8,,73680,
151994903,HUYA,2018-08-15 14:35:02-04,1534358102,4,25.95,,f
151994904,HUYA,2018-08-15 14:35:02-04,1534358102,5,,1,
151994905,HUYA,2018-08-15 14:35:02-04,1534358102,8,,73681,
151994914,HUYA,2018-08-15 14:35:03-04,1534358103,4,25.94,,f
151994915,HUYA,2018-08-15 14:35:03-04,1534358103,5,,1,
151994916,HUYA,2018-08-15 14:35:03-04,1534358103,8,,73682,
151994917,HUYA,2018-08-15 14:35:03-04,1534358103,0,,6,
151994921,HUYA,2018-08-15 14:35:04-04,1534358104,1,25.95,,t
151994922,HUYA,2018-08-15 14:35:04-04,1534358104,0,,1,
151994923,HUYA,2018-08-15 14:35:04-04,1534358104,2,25.99,,t
151994924,HUYA,2018-08-15 14:35:04-04,1534358104,3,,1,
151994925,HUYA,2018-08-15 14:35:04-04,1534358104,0,,1,
151994944,HUYA,2018-08-15 14:35:04-04,1534358104,8,,73683,
151994959,HUYA,2018-08-15 14:35:05-04,1534358105,0,,4,
151994960,HUYA,2018-08-15 14:35:05-04,1534358105,3,,4,
151994977,HUYA,2018-08-15 14:35:05-04,1534358105,4,25.95,,f
151994978,HUYA,2018-08-15 14:35:05-04,1534358105,5,,1,
151994979,HUYA,2018-08-15 14:35:05-04,1534358105,8,,73684,
151995005,HUYA,2018-08-15 14:35:06-04,1534358106,3,,6,
151995186,HUYA,2018-08-15 14:35:15-04,1534358115,1,25.97,,t
151995187,HUYA,2018-08-15 14:35:15-04,1534358115,0,,1,
151995188,HUYA,2018-08-15 14:35:15-04,1534358115,0,,1,
151995206,HUYA,2018-08-15 14:35:16-04,1534358116,0,,3,
151995207,HUYA,2018-08-15 14:35:16-04,1534358116,3,,5,
151995221,HUYA,2018-08-15 14:35:16-04,1534358116,4,25.98,,f
151995222,HUYA,2018-08-15 14:35:16-04,1534358116,5,,1,
151995223,HUYA,2018-08-15 14:35:16-04,1534358116,8,,73685,
151995230,HUYA,2018-08-15 14:35:17-04,1534358117,0,,1,
151995253,HUYA,2018-08-15 14:35:17-04,1534358117,0,,3,
151995276,HUYA,2018-08-15 14:35:18-04,1534358118,0,,2,
151995315,HUYA,2018-08-15 14:35:21-04,1534358121,8,,73700,
151995321,HUYA,2018-08-15 14:35:22-04,1534358122,3,,6,
151995401,HUYA,2018-08-15 14:35:28-04,1534358128,4,25.96,,f
151995402,HUYA,2018-08-15 14:35:28-04,1534358128,5,,1,
151995403,HUYA,2018-08-15 14:35:28-04,1534358128,8,,73701,
151995404,HUYA,2018-08-15 14:35:28-04,1534358128,1,25.93,,t
151995405,HUYA,2018-08-15 14:35:28-04,1534358128,0,,1,
151995406,HUYA,2018-08-15 14:35:28-04,1534358128,2,25.96,,t
151995407,HUYA,2018-08-15 14:35:28-04,1534358128,3,,5,
151995408,HUYA,2018-08-15 14:35:28-04,1534358128,0,,1,
151995409,HUYA,2018-08-15 14:35:28-04,1534358128,3,,5,
151995418,HUYA,2018-08-15 14:35:29-04,1534358129,4,25.93,,f
151995419,HUYA,2018-08-15 14:35:29-04,1534358129,5,,1,
151995420,HUYA,2018-08-15 14:35:29-04,1534358129,8,,73702,
151995421,HUYA,2018-08-15 14:35:29-04,1534358129,0,,4,
151995422,HUYA,2018-08-15 14:35:29-04,1534358129,3,,7,
151995428,HUYA,2018-08-15 14:35:29-04,1534358129,2,25.94,,t
151995429,HUYA,2018-08-15 14:35:29-04,1534358129,3,,1,
151995430,HUYA,2018-08-15 14:35:29-04,1534358129,3,,1,
151995446,HUYA,2018-08-15 14:35:30-04,1534358130,0,,3,
151995447,HUYA,2018-08-15 14:35:30-04,1534358130,3,,4,
151995524,HUYA,2018-08-15 14:35:34-04,1534358134,8,,73703,
151995526,HUYA,2018-08-15 14:35:34-04,1534358134,1,25.91,,t
151995527,HUYA,2018-08-15 14:35:34-04,1534358134,0,,2,
151995528,HUYA,2018-08-15 14:35:34-04,1534358134,2,25.93,,t
151995529,HUYA,2018-08-15 14:35:34-04,1534358134,3,,3,
151995530,HUYA,2018-08-15 14:35:34-04,1534358134,0,,2,
151995531,HUYA,2018-08-15 14:35:34-04,1534358134,3,,3,
151995537,HUYA,2018-08-15 14:35:34-04,1534358134,4,25.92,,f
151995538,HUYA,2018-08-15 14:35:34-04,1534358134,5,,1,
151995539,HUYA,2018-08-15 14:35:34-04,1534358134,8,,73704,
151995542,HUYA,2018-08-15 14:35:34-04,1534358134,0,,1,
151995543,HUYA,2018-08-15 14:35:34-04,1534358134,3,,4,
151995575,HUYA,2018-08-15 14:35:36-04,1534358136,8,,73705,
151995577,HUYA,2018-08-15 14:35:36-04,1534358136,3,,5,
151995583,HUYA,2018-08-15 14:35:37-04,1534358137,4,25.91,,f
151995584,HUYA,2018-08-15 14:35:37-04,1534358137,5,,1,
151995585,HUYA,2018-08-15 14:35:37-04,1534358137,8,,73706,
151995586,HUYA,2018-08-15 14:35:37-04,1534358137,3,,6,
151995727,HUYA,2018-08-15 14:35:47-04,1534358147,4,25.92,,f
151995728,HUYA,2018-08-15 14:35:47-04,1534358147,5,,1,
151995729,HUYA,2018-08-15 14:35:47-04,1534358147,8,,73707,
151995736,HUYA,2018-08-15 14:35:47-04,1534358147,0,,2,
151995739,HUYA,2018-08-15 14:35:47-04,1534358147,4,25.91,,f
151995740,HUYA,2018-08-15 14:35:47-04,1534358147,5,,1,
151995741,HUYA,2018-08-15 14:35:47-04,1534358147,8,,73708,
151995757,HUYA,2018-08-15 14:35:47-04,1534358147,2,25.92,,t
151995758,HUYA,2018-08-15 14:35:47-04,1534358147,3,,1,
151995759,HUYA,2018-08-15 14:35:47-04,1534358147,3,,1,
151995793,HUYA,2018-08-15 14:35:48-04,1534358148,3,,4,
151995794,HUYA,2018-08-15 14:35:48-04,1534358148,8,,73709,
151995842,HUYA,2018-08-15 14:35:50-04,1534358150,3,,6,
151995857,HUYA,2018-08-15 14:35:51-04,1534358151,8,,73749,
151995860,HUYA,2018-08-15 14:35:51-04,1534358151,3,,7,
151995862,HUYA,2018-08-15 14:35:51-04,1534358151,4,25.92,,f
151995863,HUYA,2018-08-15 14:35:51-04,1534358151,5,,2,
151995864,HUYA,2018-08-15 14:35:51-04,1534358151,5,,2,
151995865,HUYA,2018-08-15 14:35:51-04,1534358151,8,,73751,
151995869,HUYA,2018-08-15 14:35:51-04,1534358151,1,25.92,,t
151995870,HUYA,2018-08-15 14:35:51-04,1534358151,0,,1,
151995871,HUYA,2018-08-15 14:35:51-04,1534358151,2,25.96,,t
151995872,HUYA,2018-08-15 14:35:51-04,1534358151,3,,3,
151995873,HUYA,2018-08-15 14:35:51-04,1534358151,0,,1,
151995874,HUYA,2018-08-15 14:35:51-04,1534358151,3,,3,
151995883,HUYA,2018-08-15 14:35:52-04,1534358152,5,,1,
151995884,HUYA,2018-08-15 14:35:52-04,1534358152,8,,73752,
151995886,HUYA,2018-08-15 14:35:52-04,1534358152,0,,3,
151995887,HUYA,2018-08-15 14:35:52-04,1534358152,3,,7,
151995918,HUYA,2018-08-15 14:35:54-04,1534358154,0,,4,
151995952,HUYA,2018-08-15 14:35:57-04,1534358157,4,25.94,,f
151995953,HUYA,2018-08-15 14:35:57-04,1534358157,5,,1,
151995954,HUYA,2018-08-15 14:35:57-04,1534358157,8,,73753,
151996043,HUYA,2018-08-15 14:36:00-04,1534358160,8,,73754,
151996052,HUYA,2018-08-15 14:36:00-04,1534358160,1,25.95,,t
151996053,HUYA,2018-08-15 14:36:00-04,1534358160,0,,7,
151996054,HUYA,2018-08-15 14:36:00-04,1534358160,2,25.99,,t
151996055,HUYA,2018-08-15 14:36:00-04,1534358160,3,,4,
151996056,HUYA,2018-08-15 14:36:00-04,1534358160,0,,7,
151996057,HUYA,2018-08-15 14:36:00-04,1534358160,3,,4,
151996080,HUYA,2018-08-15 14:36:01-04,1534358161,8,,73756,
151996083,HUYA,2018-08-15 14:36:01-04,1534358161,0,,5,
151996084,HUYA,2018-08-15 14:36:01-04,1534358161,3,,5,
151996106,HUYA,2018-08-15 14:36:01-04,1534358161,0,,2,
151996381,HUYA,2018-08-15 14:36:12-04,1534358172,1,25.96,,t
151996382,HUYA,2018-08-15 14:36:12-04,1534358172,0,,10,
151996383,HUYA,2018-08-15 14:36:12-04,1534358172,0,,10,
151996413,HUYA,2018-08-15 14:36:12-04,1534358172,4,25.98,,f
151996414,HUYA,2018-08-15 14:36:12-04,1534358172,5,,1,
151996415,HUYA,2018-08-15 14:36:12-04,1534358172,8,,73757,
151996418,HUYA,2018-08-15 14:36:12-04,1534358172,0,,13,
151996419,HUYA,2018-08-15 14:36:12-04,1534358172,3,,3,
151996510,HUYA,2018-08-15 14:36:15-04,1534358175,3,,4,
151996535,HUYA,2018-08-15 14:36:16-04,1534358176,0,,14,
151996637,HUYA,2018-08-15 14:36:21-04,1534358181,4,25.97,,f
151996638,HUYA,2018-08-15 14:36:21-04,1534358181,5,,2,
151996639,HUYA,2018-08-15 14:36:21-04,1534358181,5,,2,
151996640,HUYA,2018-08-15 14:36:21-04,1534358181,8,,73759,
151996647,HUYA,2018-08-15 14:36:21-04,1534358181,8,,73776,
151996784,HUYA,2018-08-15 14:36:26-04,1534358186,3,,5,
151996836,HUYA,2018-08-15 14:36:31-04,1534358191,3,,6,
151997119,HUYA,2018-08-15 14:36:43-04,1534358203,0,,15,
151997427,HUYA,2018-08-15 14:37:02-04,1534358222,3,,8,
151997744,HUYA,2018-08-15 14:37:18-04,1534358238,4,25.98,,f
151997745,HUYA,2018-08-15 14:37:18-04,1534358238,5,,1,
151997746,HUYA,2018-08-15 14:37:18-04,1534358238,5,,1,
151997747,HUYA,2018-08-15 14:37:18-04,1534358238,8,,73777,
151997759,HUYA,2018-08-15 14:37:20-04,1534358240,8,,73778,
151997843,HUYA,2018-08-15 14:37:24-04,1534358244,0,,14,
151998000,HUYA,2018-08-15 14:37:35-04,1534358255,0,,15,
151998009,HUYA,2018-08-15 14:37:35-04,1534358255,2,25.98,,t
151998010,HUYA,2018-08-15 14:37:35-04,1534358255,3,,1,
151998011,HUYA,2018-08-15 14:37:35-04,1534358255,3,,1,
151998012,HUYA,2018-08-15 14:37:36-04,1534358256,4,25.97,,f
151998013,HUYA,2018-08-15 14:37:36-04,1534358256,5,,2,
151998014,HUYA,2018-08-15 14:37:36-04,1534358256,5,,2,
151998015,HUYA,2018-08-15 14:37:36-04,1534358256,8,,73780,
151998021,HUYA,2018-08-15 14:37:36-04,1534358256,0,,14,
151998022,HUYA,2018-08-15 14:37:36-04,1534358256,3,,6,
151998051,HUYA,2018-08-15 14:37:39-04,1534358259,3,,7,
151998079,HUYA,2018-08-15 14:37:40-04,1534358260,3,,8,
151998093,HUYA,2018-08-15 14:37:40-04,1534358260,0,,15,
151998094,HUYA,2018-08-15 14:37:40-04,1534358260,3,,7,
151998228,HUYA,2018-08-15 14:37:45-04,1534358265,4,25.96,,f
151998229,HUYA,2018-08-15 14:37:45-04,1534358265,5,,1,
151998230,HUYA,2018-08-15 14:37:45-04,1534358265,5,,1,
151998231,HUYA,2018-08-15 14:37:45-04,1534358265,8,,73781,
151998232,HUYA,2018-08-15 14:37:45-04,1534358265,2,25.97,,t
151998233,HUYA,2018-08-15 14:37:45-04,1534358265,3,,1,
151998234,HUYA,2018-08-15 14:37:45-04,1534358265,3,,1,
151998255,HUYA,2018-08-15 14:37:46-04,1534358266,0,,14,
151998256,HUYA,2018-08-15 14:37:46-04,1534358266,3,,4,
151998264,HUYA,2018-08-15 14:37:47-04,1534358267,4,25.97,,f
151998265,HUYA,2018-08-15 14:37:47-04,1534358267,5,,50,
151998266,HUYA,2018-08-15 14:37:47-04,1534358267,5,,50,
151998267,HUYA,2018-08-15 14:37:47-04,1534358267,8,,73831,
151998269,HUYA,2018-08-15 14:37:47-04,1534358267,0,,16,
151998271,HUYA,2018-08-15 14:37:47-04,1534358267,2,25.98,,t
151998272,HUYA,2018-08-15 14:37:47-04,1534358267,3,,4,
151998273,HUYA,2018-08-15 14:37:47-04,1534358267,0,,20,
151998275,HUYA,2018-08-15 14:37:48-04,1534358268,4,25.98,,f
151998276,HUYA,2018-08-15 14:37:48-04,1534358268,5,,1,
151998277,HUYA,2018-08-15 14:37:48-04,1534358268,5,,1,
151998278,HUYA,2018-08-15 14:37:48-04,1534358268,8,,73832,
151998282,HUYA,2018-08-15 14:37:48-04,1534358268,0,,14,
151998283,HUYA,2018-08-15 14:37:48-04,1534358268,3,,8,
151998314,HUYA,2018-08-15 14:37:49-04,1534358269,8,,73840,
151998346,HUYA,2018-08-15 14:37:51-04,1534358271,0,,15,
151998379,HUYA,2018-08-15 14:37:52-04,1534358272,0,,17,
151998409,HUYA,2018-08-15 14:37:53-04,1534358273,1,25.97,,t
151998410,HUYA,2018-08-15 14:37:53-04,1534358273,0,,10,
151998411,HUYA,2018-08-15 14:37:53-04,1534358273,0,,10,
151998424,HUYA,2018-08-15 14:37:54-04,1534358274,0,,11,
151998425,HUYA,2018-08-15 14:37:54-04,1534358274,3,,7,
151998426,HUYA,2018-08-15 14:37:54-04,1534358274,5,,5,
151998427,HUYA,2018-08-15 14:37:54-04,1534358274,8,,73845,
151998444,HUYA,2018-08-15 14:37:55-04,1534358275,0,,12,
151998473,HUYA,2018-08-15 14:37:58-04,1534358278,5,,1,
151998474,HUYA,2018-08-15 14:37:58-04,1534358278,8,,73846,
151998478,HUYA,2018-08-15 14:37:58-04,1534358278,3,,8,
151998494,HUYA,2018-08-15 14:37:58-04,1534358278,0,,11,
151998501,HUYA,2018-08-15 14:37:59-04,1534358279,8,,73847,
151998744,HUYA,2018-08-15 14:38:15-04,1534358295,4,25.97,,f
151998745,HUYA,2018-08-15 14:38:15-04,1534358295,5,,10,
151998746,HUYA,2018-08-15 14:38:15-04,1534358295,5,,10,
151998747,HUYA,2018-08-15 14:38:15-04,1534358295,8,,73857,
151998756,HUYA,2018-08-15 14:38:15-04,1534358295,1,25.96,,t
151998757,HUYA,2018-08-15 14:38:15-04,1534358295,0,,2,
151998758,HUYA,2018-08-15 14:38:15-04,1534358295,2,25.97,,t
151998759,HUYA,2018-08-15 14:38:15-04,1534358295,3,,1,
151998760,HUYA,2018-08-15 14:38:15-04,1534358295,0,,2,
151998761,HUYA,2018-08-15 14:38:15-04,1534358295,3,,1,
151998776,HUYA,2018-08-15 14:38:15-04,1534358295,4,25.96,,f
151998777,HUYA,2018-08-15 14:38:15-04,1534358295,5,,1,
151998778,HUYA,2018-08-15 14:38:15-04,1534358295,5,,1,
151998779,HUYA,2018-08-15 14:38:15-04,1534358295,8,,73858,
151998782,HUYA,2018-08-15 14:38:15-04,1534358295,3,,6,
151998791,HUYA,2018-08-15 14:38:16-04,1534358296,8,,73859,
151998798,HUYA,2018-08-15 14:38:16-04,1534358296,3,,7,
151998809,HUYA,2018-08-15 14:38:17-04,1534358297,8,,73860,
151998810,HUYA,2018-08-15 14:38:17-04,1534358297,0,,1,
151998828,HUYA,2018-08-15 14:38:18-04,1534358298,8,,73861,
151998829,HUYA,2018-08-15 14:38:18-04,1534358298,1,25.92,,t
151998830,HUYA,2018-08-15 14:38:18-04,1534358298,0,,1,
151998831,HUYA,2018-08-15 14:38:18-04,1534358298,2,25.96,,t
151998832,HUYA,2018-08-15 14:38:18-04,1534358298,3,,1,
151998833,HUYA,2018-08-15 14:38:18-04,1534358298,3,,1,
151998838,HUYA,2018-08-15 14:38:18-04,1534358298,1,25.95,,t
151998839,HUYA,2018-08-15 14:38:18-04,1534358298,0,,1,
151998840,HUYA,2018-08-15 14:38:18-04,1534358298,3,,4,
151998852,HUYA,2018-08-15 14:38:18-04,1534358298,3,,6,
151998853,HUYA,2018-08-15 14:38:19-04,1534358299,4,25.95,,f
